,Date,y_actual 1,y_predict 1,y_actual 2,y_predict 2,y_actual 3,y_predict 3
4757,2023-03-07,4.755696363209877,22522.548445806922,4.250397202915192,3633.743105983788,3.6891977622008065,-34295.77196540871
4758,2023-03-08,4.609796509885465,22522.59895848627,3.887397546218609,3633.7831188662476,3.4547980451742486,-34295.74931534226
4759,2023-03-09,4.59369652607105,22522.602844076988,4.157197291058107,3633.7831188662476,3.5769978976514047,-34295.7590225136
4760,2023-03-10,4.335596785543081,22522.54067462548,3.8373975935055813,3633.701286067928,3.4285980768035325,-34295.86256567449
4761,2023-03-13,4.529196590913926,22522.441592062147,3.976297462142373,3633.580214830035,3.484698009078234,-34296.01788041583
4762,2023-03-14,4.615596504054632,22522.393022178156,4.166397282357305,3633.5915733257007,3.609397858537328,-34295.907865807385
4763,2023-03-15,4.659096460323391,22522.266740479787,3.9366974995936546,3633.4405569628702,3.434098070163797,-34296.06965199628
4764,2023-03-16,4.596296523457229,22522.326967135934,3.832997597666835,3633.537362323659,3.4265980792179818,-34295.93051587383
4765,2023-03-17,4.612696506970049,22522.28811122874,3.76669766036936,3633.5200664325316,3.3761981400621006,-34295.894922912266
4766,2023-03-20,4.650896468566982,22522.264797684427,3.9951974442678972,3633.4671461686335,3.5298979545116826,-34295.979051730494
4767,2023-03-21,4.6466964727893085,22522.344452294168,4.078297365676949,3633.590024439928,3.5695979065848666,-34295.794615475155
4768,2023-03-22,4.723896395178923,23827.45803377169,4.098897346194718,5192.445974775596,3.5638979134660467,-32835.454231474985
4769,2023-03-23,4.7751963436062175,25227.721960778337,4.1194973267124855,6513.164351638154,3.548797931695138,-32077.832158943085
4770,2023-03-24,4.692996426243183,26067.501083328138,4.02529741580114,7015.090079569436,3.467598029721774,-32345.24531484493
4771,2023-03-27,4.718296400808692,25540.12345459332,3.963397474342412,5654.653624839652,3.4113980975677958,-34817.20238077184
4772,2023-03-28,4.747896371051341,26435.122649647496,3.8252976049490286,5137.166757846142,3.3386981853330226,-37809.02377175339
4773,2023-03-29,4.817396301181887,26275.47732656753,3.779797647980173,4238.534726584276,3.3107982190145884,-40012.519307274415
4774,2023-03-30,4.794096324605747,26275.51812527008,3.8308975996528876,4238.578353533538,3.304998226016491,-40012.47077141774
4775,2023-03-31,4.7519963669295455,26275.512296884,3.9805974580756933,4238.540405832109,3.390598122678067,-40012.54519306464
4776,2023-04-03,4.9619961558132095,26275.512296884,4.007697432446154,4238.521819202837,3.4167980910487827,-40012.603436092635
4777,2023-04-04,4.9140962039678415,26275.51423967936,4.022397418543785,4238.519754021807,3.426198079700872,-40012.613143263974
4778,2023-04-05,4.944596173305706,26275.47732656753,3.9577974796385527,4238.477417810689,3.390598122678067,-40012.66491484442
4779,2023-04-06,4.956896160940321,26275.465669795372,3.968297469708289,4238.48774371584,3.444898057125772,-40012.622850435306
4780,2023-04-07,4.986096131585097,26275.450127432498,4.098897346194718,4238.484387796666,3.5127979751552227,-40012.603436092635
4781,2023-04-10,4.990596127061175,26275.481212158247,4.194197256065749,4238.509944411914,3.6003978694023493,-40012.58402174997
4782,2023-04-11,5.070096047138563,26275.500640111844,4.1966972537014,4238.554087656434,3.5755978993415196,-40012.506364379304
4783,2023-04-12,5.090096027032245,26275.504525702563,4.243697209251646,4238.559508756638,3.5907978809917056,-40012.496657207965
4784,2023-04-13,5.058196059101822,26275.52783924688,4.142297305149626,4238.571899842818,3.531797952217956,-40012.499892931744
4785,2023-04-14,5.017196100319773,26275.572523540148,4.181597267982067,4238.634371568981,3.5717979039289727,-40012.4189998373
4786,2023-04-17,4.9671961505855675,26275.55309558655,4.088197356314129,4238.619399006512,3.490098002559221,-40012.4189998373
4787,2023-04-18,5.023296094187346,26275.578351926226,3.954397482854067,4238.648311540935,3.399598111813045,-40012.409292665965
4788,2023-04-19,5.108296008735496,26275.61137944734,3.9508974861641546,4238.677224075356,3.4484980527797635,-40012.37693542818
4789,2023-04-20,5.143995972845718,26275.595837084464,4.068197375228918,4238.629208616406,3.520397965980316,-40012.47077141774
4790,2023-04-21,5.030196087250666,26275.60749385662,4.006397433675616,4238.642632293101,3.4219980847712153,-40012.45459279885
4791,2023-04-24,5.0112961062511365,26275.60555106126,4.140697306662808,4238.6441811788745,3.5680979083957034,-40012.45782852263
4792,2023-04-25,5.106496010545064,26275.578351926226,3.9612974763284647,4238.588937586317,3.4238980824774883,-40012.54519306464
4793,2023-04-26,5.181095935548499,26275.590008698382,3.804797624336687,4238.597198310438,3.3355981890754185,-40012.55166451219
4794,2023-04-27,5.198595917955472,26275.578351926226,3.7902976380499087,4238.609073101362,3.378698137044039,-40012.493421484185
4795,2023-04-28,5.2015959149395234,26275.574466335507,3.913897521156514,4238.58635611003,3.436998066662846,-40012.54519306464
4796,2023-05-01,5.200795915743776,26275.59195149374,4.001197438593461,4238.61785012074,3.507197981915681,-40012.499892931744
4797,2023-05-02,5.181895934744246,26275.572523540148,4.0220974188275065,4238.580418714568,3.5185979681533204,-40012.54842878841
4798,2023-05-03,5.196695919865571,26275.586123107663,3.9097975250340458,4238.583516486114,3.4425980599023887,-40012.5646074073
4799,2023-05-04,5.149195967618076,26275.60166547054,3.899397534869736,4238.595649424666,3.3842981302835815,-40012.56784313108
4800,2023-05-05,5.152195964602128,26275.640521377733,3.987197451833813,4238.642115997844,3.4624980358786193,-40012.503128655524
4801,2023-05-08,5.122895994057884,26275.624979014854,4.010397429892658,4238.653216345881,3.5018979883139707,-40012.4481213513
4802,2023-05-09,5.140295976565388,26275.638578582373,4.08209736208314,4238.660186331857,3.5338979496827845,-40012.45459279885
